,Mean,Stddev,Median
705,1.982477,0.2080243,1.9658237
706,1.9871947,0.20471542,1.9718515
707,1.9858031,0.20557302,1.9696306
708,1.9892027,0.20877337,1.9671521
709,1.9891478,0.20543468,1.9715279
710,1.9998809,0.20845245,1.9813805
711,2.0011053,0.20564711,1.9820998
712,2.0074575,0.20933692,1.9906788
713,2.0047476,0.2079473,1.9833547
714,2.0102797,0.2077688,1.9938076
715,2.0137503,0.20442258,1.9999555
716,2.0171938,0.20427826,2.0028331
717,2.019527,0.20541748,2.0062156
718,2.0170758,0.19912435,2.0011423
719,2.023317,0.20646581,2.010583
720,2.026735,0.20033734,2.014277
721,2.0271242,0.2004471,2.0150526
722,2.0280406,0.19673108,2.0125115
723,2.0334396,0.1985174,2.0160804
724,2.0318103,0.19885688,2.013493
725,2.034575,0.19759421,2.016532
726,2.0339906,0.19797988,2.0210912
727,2.0351093,0.19527847,2.021503
728,2.0351977,0.19671871,2.0198274
729,2.033223,0.19246161,2.018964
730,2.037877,0.1954813,2.021762
731,2.0346591,0.19429825,2.0153522
732,2.0338106,0.19632995,2.0177593
733,2.0375915,0.19711468,2.0187175
734,2.03947,0.19631232,2.0250897
735,2.0313323,0.1941092,2.020846
736,2.0404289,0.19764511,2.0264227
737,2.0344076,0.19628064,2.0134294
738,2.0304394,0.19203484,2.0136452
739,2.0344374,0.19268933,2.01749
740,2.0331414,0.19043674,2.0176787
741,2.0313969,0.19285055,2.0079515
742,2.0362344,0.19271654,2.0180507
743,2.0346122,0.19453017,2.0228026
744,2.037577,0.19568773,2.0273116
745,2.032637,0.19554876,2.0075545
746,2.0318966,0.19206406,2.0149763
747,2.0295634,0.18932535,2.0162592
748,2.0311918,0.19054022,2.0170755
749,2.0315783,0.18824178,2.02503
750,2.03082,0.18687236,2.0228214
751,2.031012,0.18934132,2.0112271
752,2.0339503,0.19261114,2.013894
753,2.0333161,0.1907799,2.0164287
754,2.0328364,0.18926997,2.0137858
755,2.0329757,0.18641637,2.0192044
756,2.0353937,0.18427634,2.0213678
757,2.0398433,0.18479367,2.0302181
758,2.0397394,0.18648538,2.0226297
759,2.040079,0.18511198,2.0285206
760,2.0416503,0.18238887,2.0322168
761,2.0422761,0.18434598,2.031541
762,2.044643,0.18375699,2.0352798
763,2.0477786,0.18517628,2.0350897
764,2.0477803,0.18641667,2.0368845
765,2.0526016,0.18826182,2.040634
766,2.0481026,0.18444079,2.0339262
767,2.053923,0.18049367,2.052995
768,2.0553746,0.18042205,2.051403
769,2.0559595,0.18371618,2.0501328
770,2.0636442,0.18236955,2.0597978
771,2.059002,0.18266161,2.0530293
772,2.0632856,0.17769463,2.0592303
773,2.064371,0.17992166,2.0627956
774,2.067143,0.1810355,2.0654397
775,2.0716197,0.18124244,2.0697646
776,2.0707817,0.18063472,2.0677476
777,2.0715206,0.17852163,2.0807538
778,2.0750296,0.17903027,2.077654
779,2.074049,0.17930736,2.073049
780,2.0740294,0.18081674,2.075407
781,2.077276,0.18066545,2.0768802
782,2.0725243,0.1807336,2.0742328
783,2.0744314,0.17968595,2.078741
784,2.0721693,0.18222892,2.0717494
785,2.0761907,0.18425098,2.0798054
786,2.0799813,0.1828465,2.083981
787,2.0818532,0.18105018,2.0805078
788,2.0754435,0.18154095,2.0716019
789,2.0759084,0.18030903,2.0801735
790,2.0734344,0.18139365,2.0717716
791,2.0760136,0.18181275,2.0834415
792,2.0788949,0.18102807,2.0850816
793,2.0783608,0.1815506,2.08419
794,2.0705135,0.1803645,2.0719025
795,2.0694788,0.17493536,2.074429
796,2.0712514,0.17950699,2.0712943
797,2.0711782,0.18452576,2.0736418
798,2.0659792,0.17996046,2.0667338
799,2.061255,0.1766415,2.0634966
800,2.0630019,0.17649965,2.0663939
801,2.0650208,0.17781805,2.0649076
802,2.0604756,0.17435658,2.063596
803,2.0643795,0.18007354,2.059241
804,2.0607843,0.18117781,2.057952
805,2.06172,0.18211775,2.0555344
806,2.057902,0.17982756,2.0557742
807,2.0608022,0.1814828,2.0551093
808,2.0574,0.17906898,2.0511513
809,2.0562036,0.17845659,2.0518703
810,2.0531042,0.17515881,2.0478368
811,2.0515966,0.17948195,2.0401301
812,2.0531442,0.18095067,2.04773
813,2.0466573,0.17589729,2.0387125
814,2.0466719,0.17997934,2.036661
815,2.045411,0.17848124,2.0338707
816,2.0445755,0.18049116,2.0354886
817,2.047222,0.18154982,2.0431135
818,2.0409656,0.18099628,2.0301487
819,2.0451307,0.18069029,2.0390422
820,2.041658,0.18055862,2.032745
821,2.0458043,0.18350405,2.0394707
822,2.042154,0.1825462,2.0390973
823,2.0391772,0.18004826,2.0317302
824,2.0396647,0.17968054,2.0292492
825,2.0369754,0.17959692,2.0338273
826,2.036105,0.18064031,2.0317025
827,2.0386922,0.18190786,2.032024
828,2.0345018,0.18032967,2.0307834
829,2.0347166,0.17977907,2.027447
830,2.034368,0.18137471,2.0247052
831,2.0294392,0.1780271,2.0183876
832,2.030626,0.17999442,2.0175261
833,2.0298955,0.18041748,2.0181475
834,2.029216,0.18095854,2.0179014
835,2.0322816,0.18211001,2.0176983
836,2.0332367,0.18293518,2.0224326
837,2.0344038,0.1806802,2.0260274
838,2.0325263,0.1814311,2.023265
839,2.0316627,0.18116906,2.028843
840,2.0315602,0.18082023,2.0283532
841,2.0310466,0.18125707,2.0301788
842,2.0286791,0.17905626,2.0231702
843,2.026477,0.17854449,2.0172787
844,2.023815,0.18169662,2.0081277
845,2.0235534,0.17836116,2.0083208
846,2.027134,0.18316287,2.0122685
847,2.024878,0.18173677,2.0143533
848,2.0209403,0.17780259,2.0202622
849,2.0262938,0.18001841,2.0248847
850,2.023074,0.17952615,2.0187428
851,2.0210571,0.18001272,2.019665
852,2.0251446,0.18201317,2.022077
853,2.0209944,0.18070352,2.0180647
854,2.0199406,0.18215881,2.0148134
855,2.0185397,0.17968667,2.0150783
856,2.0142908,0.17800057,2.0102115
857,2.0122595,0.1803786,2.008914
858,2.0123754,0.179988,2.0027351
859,2.0102317,0.18521707,2.0012114
860,2.0048904,0.18107672,2.00035
861,2.0026002,0.18304998,1.9874334
862,2.0040934,0.18377005,1.9951049
863,2.0000532,0.18261735,1.984148
864,1.9980012,0.1829659,1.9834689
865,1.9952768,0.18287058,1.9825935
866,1.9929036,0.18401094,1.97684
867,1.9900926,0.18448563,1.9775975
868,1.9910526,0.18445706,1.980718
869,1.9849541,0.18386626,1.9719211
870,1.9826562,0.18458927,1.9709387
871,1.9814155,0.18641861,1.9746404
872,1.9820585,0.18513522,1.9697497
873,1.9824691,0.18580845,1.9734911
874,1.978868,0.18466881,1.964196
875,1.9758353,0.18750873,1.9553105
876,1.9731617,0.18656601,1.9581649
877,1.9780157,0.18630467,1.9679545
878,1.9757485,0.18861946,1.9632399
879,1.9698317,0.18579797,1.9568999
880,1.970139,0.18640976,1.9583814
881,1.9673012,0.18877,1.9523821
882,1.974181,0.2869501,1.9626443
883,1.988485,0.5122503,1.9580445
884,1.9699414,0.28290606,1.9586
885,1.9644061,0.19097576,1.9523861
886,1.9613914,0.18900052,1.9486
887,1.9635304,0.19390167,1.9516613
888,1.9571854,0.18794896,1.9469974
889,1.9565537,0.1900945,1.9401275
890,1.9586636,0.19049047,1.9500111
891,1.9535491,0.18956292,1.9347978
892,1.9540052,0.18923913,1.9379224
893,1.9586431,0.23207547,1.9440132
894,1.9508569,0.19232185,1.9319007
895,1.9489328,0.19216503,1.9258323
896,1.9473886,0.19011651,1.9302808
897,1.9437238,0.1904539,1.9210263
898,1.9303178,0.21876822,1.9221616
899,1.9081587,0.26667872,1.9214338
900,1.9008335,0.2705276,1.9191647
901,1.8936222,0.28353438,1.9187603
902,1.8857852,0.30006814,1.9184489
903,1.8701131,0.3130265,1.9062562
904,1.8696263,0.31678262,1.911394
905,1.8610126,0.32087827,1.9030521
906,1.8623368,0.32568064,1.9087656
907,1.8603655,0.32657725,1.9082588
908,1.8563417,0.32506752,1.9142315
909,1.8497602,0.3305221,1.9046862
910,1.8392136,0.33782336,1.8933431
911,1.8506411,0.3286767,1.8917611
912,1.8501282,0.32549354,1.8958416
913,1.8483001,0.32314125,1.8895631
914,1.8388169,0.33157638,1.8884352
915,1.8326848,0.33091033,1.8762499
916,1.832436,0.32518348,1.874481
917,1.8482395,0.30794883,1.8885229
918,1.8447162,0.30708304,1.875038
919,1.8496587,0.30037925,1.8647995
920,1.8481609,0.30155104,1.865421
921,1.8475922,0.29824474,1.8623521
922,1.8525456,0.2880312,1.865155
923,1.8485703,0.28348163,1.8590851
924,1.8450546,0.2865941,1.8531193
925,1.8390807,0.2845445,1.8463151
926,1.8430723,0.28270036,1.8526356
927,1.8422955,0.27307668,1.8454406
928,1.8398746,0.27310187,1.8431286
929,1.8360273,0.26248395,1.8322147
930,1.8373805,0.25928554,1.835411
931,1.831682,0.25849593,1.8295218
932,1.8294337,0.25786906,1.8252373
933,1.8293091,0.2563238,1.8219537
934,1.8212309,0.25173464,1.8097589
935,1.8182988,0.25323528,1.8144552
936,1.8135774,0.2524077,1.8161974
937,1.8067493,0.24774982,1.8034956
938,1.8042015,0.2475669,1.8045658
939,1.7989408,0.24168044,1.8011284
940,1.7927499,0.24370971,1.7957214
941,1.7911191,0.24100229,1.791796
942,1.7913731,0.24207292,1.7978534
943,1.7823274,0.23937342,1.792065
944,1.77516,0.2358924,1.7859082
945,1.7739301,0.23689058,1.7851732
946,1.7705585,0.23327677,1.780942
947,1.7716854,0.23484889,1.7826536
948,1.7663655,0.23363885,1.7748821
949,1.7648774,0.23555946,1.7743311
950,1.7614721,0.23399195,1.7724363
951,1.754534,0.23445944,1.7646368
952,1.7599714,0.2315196,1.7759118
953,1.7569288,0.23301649,1.7659707
954,1.7571543,0.23075622,1.7661874
955,1.7534407,0.23162808,1.7606015
956,1.7569022,0.23262982,1.7724388
957,1.7543937,0.23119752,1.762965
958,1.7518884,0.22937664,1.760039
959,1.7526034,0.23308185,1.7589835
960,1.7530706,0.23242213,1.7584032
961,1.7532524,0.2305992,1.7605498
962,1.7551638,0.23268725,1.7599691
963,1.7540016,0.23059893,1.7569642
964,1.7526929,0.23005326,1.7586204
965,1.7549218,0.23070052,1.7564657
966,1.7523559,0.233177,1.754133
967,1.7508963,0.23185699,1.7499423
968,1.7556072,0.29406413,1.7524852
969,1.7519491,0.23407245,1.7494652
970,1.7533365,0.23225968,1.7539034
971,1.7537166,0.23267835,1.756506
972,1.755394,0.23651324,1.7552305
973,1.7559699,0.23837154,1.7527333
974,1.752411,0.2360906,1.749434
975,1.7485672,0.23556058,1.7430675
976,1.7528101,0.24139142,1.7486345
977,1.7540151,0.24239205,1.7499437
978,1.7506033,0.2442223,1.7401462
979,1.7487551,0.2460278,1.7360255
980,1.7471905,0.24819393,1.73107
981,1.7455558,0.24877033,1.7311151
982,1.7432086,0.24909723,1.7262349
983,1.7396845,0.2490371,1.7226553
984,1.7349343,0.24862774,1.712703
985,1.7307112,0.24937443,1.7110903
986,1.7263898,0.24830332,1.7054337
987,1.7250037,0.24777737,1.6996363
988,1.7227616,0.25229523,1.6963321
989,1.7166615,0.25121042,1.6879718
990,1.7152448,0.25285253,1.6854371
991,1.7100847,0.25222978,1.6805404
992,1.7080771,0.2519395,1.68183
993,1.7064993,0.25087777,1.682639
994,1.6974318,0.25049195,1.6716818
995,1.6947788,0.2505663,1.6655494
996,1.69071,0.2503771,1.6634641
997,1.6844807,0.2529322,1.656348
998,1.6794864,0.2529033,1.6542931
999,1.6712058,0.25251293,1.6448585
1000,1.6708457,0.24959674,1.644118
1001,1.6630511,0.24987197,1.6373748
1002,1.6616925,0.24871844,1.6357317
1003,1.6564227,0.24807253,1.6299129
1004,1.6478143,0.24466696,1.6212595
1005,1.6437951,0.31643716,1.6173575
1006,1.6867362,0.8944013,1.6181439
1007,1.6848648,0.8566872,1.6129928
1008,1.667933,0.76213163,1.6103159
1009,1.679675,0.8596361,1.6033498
1010,1.6704875,0.8016673,1.605529
1011,1.6740644,0.8470632,1.598577
1012,1.6843276,0.91437906,1.5996675
1013,1.6726259,0.8840963,1.591368
1014,1.6666961,0.79310375,1.591527
1015,1.6673093,0.80542475,1.5883394
1016,1.6679109,0.8325673,1.5915864
1017,1.6431328,0.727471,1.5815618
1018,1.6068555,0.23852995,1.5748755
1019,1.6092205,0.27867442,1.5775706
1020,1.6162678,0.38640085,1.5855143
1021,1.6231767,0.46757302,1.580266
1022,1.6500008,0.75338674,1.5800802
1023,1.6247991,0.468354,1.5777644
1024,1.6302625,0.5164134,1.588046
1025,1.640829,0.6144598,1.5900238
1026,1.6366559,0.5654846,1.593214
1027,1.6322014,0.46200588,1.5899198
1028,1.6464663,0.6025984,1.5922682
1029,1.6317087,0.43783003,1.5939116
1030,1.6290706,0.3851724,1.5956653
1031,1.6253912,0.2974185,1.600739
1032,1.6240212,0.24527414,1.5974305
1033,1.6262468,0.24568325,1.6013116
1034,1.6303836,0.24405664,1.611975
1035,1.6323135,0.24639475,1.6108797
1036,1.6359695,0.24764632,1.6163074
1037,1.6337396,0.24676107,1.612414
1038,1.637829,0.2486715,1.6210632
1039,1.6391727,0.24879584,1.620677
1040,1.64363,0.25171492,1.6251166
1041,1.6422079,0.24973239,1.6229473
1042,1.644943,0.25049442,1.6220276
1043,1.6450624,0.2512457,1.6203047
1044,1.650461,0.25313115,1.6317785
1045,1.6511518,0.2545546,1.63076
1046,1.6515825,0.25393227,1.6279395
1047,1.6511053,0.25297824,1.6262479
1048,1.6511594,0.25399435,1.6238105
1049,1.6509019,0.25310883,1.6241986
1050,1.6517938,0.2526064,1.6255296
1051,1.6527117,0.2544769,1.6236627
1052,1.65181,0.25456563,1.6187437
1053,1.6537392,0.25224477,1.6230824
1054,1.6520829,0.2540994,1.6163245
1055,1.6500363,0.25255337,1.6183609
1056,1.6500828,0.25034997,1.6187217
1057,1.6527812,0.25337422,1.6207883
1058,1.6519562,0.25492308,1.6147311
1059,1.6486002,0.25163582,1.6125126
1060,1.6532564,0.2511794,1.6202672
1061,1.6533353,0.25122964,1.6159178
1062,1.651759,0.24936745,1.6124055
1063,1.6489593,0.2473814,1.6123496
1064,1.6487486,0.24758366,1.6112448
1065,1.6498067,0.24788073,1.6091223
1066,1.6487572,0.24667746,1.6089723
1067,1.6485443,0.24757645,1.6095991
1068,1.6505975,0.24834743,1.6100584
1069,1.6516329,0.24626938,1.6072878
1070,1.6495624,0.2446375,1.6050613
1071,1.6497592,0.24450047,1.6061728
1072,1.6529751,0.24478877,1.6044089
1073,1.6517593,0.24558906,1.597948
1074,1.6506493,0.24802402,1.601165
1075,1.6513847,0.24559824,1.5977297
1076,1.6535927,0.24447203,1.6040965
1077,1.652978,0.24311091,1.6034248
1078,1.6506084,0.2428552,1.5938804
1079,1.675787,0.645148,1.6015284
1080,1.6535482,0.24202836,1.5979937
1081,1.653702,0.24209638,1.6020954
1082,1.654064,0.2424707,1.5971318
1083,1.6542801,0.23930034,1.6037948
1084,1.6614335,0.41782305,1.6030526
1085,1.6517855,0.24009305,1.5956352
1086,1.6528137,0.24126723,1.6000023
1087,1.6768526,0.60849816,1.603416
1088,1.6543711,0.24219492,1.6019682
1089,1.6533471,0.2395966,1.5977771
1090,1.6673061,0.4036638,1.6011395
1091,1.6848874,0.5772556,1.6080096
1092,1.7621219,1.1675475,1.6161034
1093,1.7634277,1.2021999,1.6185857
1094,1.7834079,1.3391541,1.6185808
1095,1.7699466,1.2550662,1.6239905
1096,1.7614206,1.1657215,1.6226873
1097,1.760103,1.1188495,1.6291
1098,1.6869842,0.45199645,1.6308895
1099,1.6780741,0.24679437,1.6279528
1100,1.6805074,0.24675561,1.6295577
1101,1.6820432,0.24603316,1.6352594
1102,1.6850778,0.24834673,1.6412696
1103,1.6860956,0.24811392,1.6392833
1104,1.6924253,0.25115132,1.6481302
1105,1.6974515,0.25120428,1.6549441
1106,1.7006814,0.24968092,1.6603398
1107,1.7075121,0.2529313,1.67097
1108,1.712503,0.2560944,1.6731082
1109,1.7116054,0.2543891,1.6745886
1110,1.7190316,0.25384617,1.6844943
1111,1.722388,0.2557861,1.6904004
1112,1.7261093,0.25609136,1.6948594
1113,1.7276074,0.25534606,1.6927795
1114,1.7274997,0.2550146,1.6926903
1115,1.7366004,0.25631323,1.7105652
1116,1.7410221,0.26221016,1.7127202
1117,1.7442087,0.26089707,1.7171552
1118,1.7452447,0.26249677,1.7173543
1119,1.7489946,0.26315963,1.7190857
1120,1.7505282,0.26307246,1.7294955
1121,1.756563,0.26300666,1.7385587
1122,1.7551697,0.26570722,1.7367711
1123,1.7612883,0.26521367,1.7471783
1124,1.7577962,0.2620328,1.7417569
1125,1.7642314,0.26180065,1.7528995
1126,1.762856,0.26085603,1.7484424
1127,1.7635514,0.2627615,1.746613
1128,1.7655317,0.26246554,1.7489905
1129,1.7638433,0.26073697,1.7502666
1130,1.7707176,0.2590781,1.7560782
1131,1.7678378,0.25802982,1.7577975
1132,1.7671251,0.2568943,1.7595059
1133,1.7701263,0.25846356,1.7606552
1134,1.7668444,0.25433356,1.7572241
1135,1.7674162,0.2551549,1.7568082
1136,1.7679428,0.2542231,1.7661602
1137,1.7692028,0.25224414,1.7619119
1138,1.7716035,0.25837278,1.7611928
1139,1.7761946,0.2579281,1.7664162
1140,1.7704366,0.25246552,1.761729
1141,1.774607,0.25578028,1.7680495
1142,1.7754624,0.2559761,1.7672604
1143,1.7754276,0.2566262,1.7698715
1144,1.777205,0.25535917,1.7700453
1145,1.7801659,0.25470033,1.7693516
1146,1.7789828,0.2546065,1.7722461
1147,1.7873273,0.25441143,1.7808757
1148,1.7860727,0.25107753,1.7769735
1149,1.7904092,0.24728101,1.7837061
1150,1.7940351,0.24606171,1.7884886
1151,1.7991494,0.24822496,1.7914839
1152,1.8000966,0.24496382,1.792022
1153,1.801302,0.2441986,1.791049
1154,1.8063124,0.24144812,1.7976575
1155,1.8116691,0.2418384,1.8001506
1156,1.8158137,0.24248129,1.8019258
1157,1.8213629,0.24284346,1.8076844
1158,1.8274953,0.24328025,1.8096211
1159,1.8275874,0.24089679,1.8114274
1160,1.8369194,0.2377355,1.8229898
1161,1.8389369,0.23601688,1.8228629
1162,1.8463938,0.23667763,1.8289169
1163,1.844855,0.23509464,1.8242211
1164,1.8488106,0.23397371,1.8268226
1165,1.8560799,0.23187669,1.8349774
1166,1.8586494,0.23172708,1.837239
1167,1.8615639,0.22952315,1.8398204
1168,1.8650644,0.2242213,1.8446157
1169,1.8671935,0.22428508,1.8418884
1170,1.8746556,0.22354391,1.8511316
1171,1.880206,0.37595382,1.8505667
1172,1.8780873,0.2257807,1.8502452
1173,1.8830462,0.22300372,1.8518438
1174,1.8857826,0.22215736,1.854752
1175,1.8902887,0.2217089,1.8625934
1176,1.8932766,0.22030225,1.8641363
1177,1.896625,0.21995032,1.8673096
1178,1.9000242,0.21701953,1.8779825
1179,1.9016536,0.21750408,1.8734586
1180,1.9051393,0.21342367,1.8800621
1181,1.9092534,0.2162933,1.8800399
1182,1.9105563,0.2140466,1.8856279
1183,1.9121221,0.21558385,1.8882024
1184,1.9096982,0.21123524,1.8863779
1185,1.9163129,0.21191265,1.8904594
1186,1.9151227,0.209855,1.8935051
1187,1.9171873,0.21209393,1.8900751
1188,1.917576,0.2099551,1.8915473
1189,1.9218777,0.21185833,1.8947119
1190,1.9246176,0.2131168,1.8998098
1191,1.925301,0.2117996,1.9002585
1192,1.9239368,0.21134321,1.8991425
1193,1.9265054,0.21364959,1.8988079
1194,1.9321187,0.21290421,1.9077276
1195,1.9336013,0.21495509,1.9091687
1196,1.9346961,0.21170895,1.9115229
1197,1.9372195,0.21164641,1.9156338
1198,1.9376975,0.21020868,1.9151013
1199,1.9405959,0.2105264,1.9196283
1200,1.9417903,0.21072018,1.9234716
1201,1.9414419,0.20892389,1.9212615
1202,1.9395056,0.20796813,1.9194324
1203,1.9404272,0.20981178,1.9214647
1204,1.9424231,0.20826606,1.9184018
1205,1.9466655,0.2099824,1.9254799
1206,1.9442849,0.20895702,1.9215915
1207,1.9470532,0.20969778,1.9224584
1208,1.9488333,0.20842679,1.9281179
1209,1.947659,0.20819625,1.923327
1210,1.9454849,0.20915288,1.9213876
1211,1.9495304,0.2110723,1.9213511
1212,1.953171,0.20911832,1.9288186
1213,1.9557805,0.20988785,1.9317052
1214,1.9519762,0.20804808,1.9282572
1215,1.9535775,0.20806654,1.9328103
1216,1.9571791,0.2095357,1.9361213
1217,1.9546466,0.20765093,1.9331686
1218,1.9548074,0.2058783,1.9328209
1219,1.9597627,0.20475674,1.9411278
1220,1.9600947,0.20474373,1.9417444
1221,1.9597284,0.20197393,1.9418561
1222,1.9652107,0.20537247,1.947
1223,1.9621986,0.20387089,1.9437386
1224,1.9654578,0.20410141,1.9471726
1225,1.9686887,0.20559938,1.9530083
1226,1.9699715,0.20425057,1.9510466
1227,1.9703032,0.20265317,1.9525462
1228,1.9719223,0.20249604,1.9572027
1229,1.9765071,0.2018741,1.959438
1230,1.9792429,0.20223744,1.9585886
1231,1.9762927,0.19919956,1.9595797
1232,1.978315,0.19923212,1.959762
1233,1.9781499,0.19914247,1.9582028
1234,1.980694,0.1982216,1.9654255
1235,1.9796381,0.2000277,1.9610763
1236,1.9841726,0.20101018,1.9631498
1237,1.9855164,0.19859344,1.9700313
1238,1.9889026,0.19938944,1.9683247
1239,1.9870775,0.1959102,1.9694836
1240,1.9891604,0.19928236,1.969991
1241,1.9902244,0.1990825,1.9710567
1242,1.9918768,0.1963382,1.9738492
1243,1.9920211,0.19588853,1.975348
1244,1.9892814,0.19756517,1.96988
1245,1.9917073,0.19931552,1.9737167
1246,1.9939188,0.20086743,1.9727647
1247,1.9904895,0.19729234,1.9699019
1248,1.9948193,0.19578971,1.9775021
1249,1.991091,0.19356424,1.9759517
1250,1.994333,0.19582132,1.9799399
1251,1.995168,0.19605167,1.9783009
1252,1.9954889,0.19615078,1.9743246
1253,1.9926348,0.19466744,1.9700966
1254,1.9925137,0.19371524,1.972175
1255,1.9899628,0.19393739,1.9686421
1256,1.9887995,0.19321676,1.9767556
1257,1.9880644,0.19098015,1.9734042
1258,1.9905181,0.19411506,1.9739875
1259,1.9933661,0.19515823,1.9767743
1260,1.9955938,0.19540808,1.980582
1261,1.9911171,0.19377054,1.9688191
1262,1.9970565,0.19666965,1.9768292
1263,1.9941375,0.19441089,1.9706445
1264,1.9949738,0.1929067,1.9780763
1265,1.9920082,0.19110401,1.9720986
1266,1.9949372,0.19328886,1.9785966
1267,1.9920533,0.1906687,1.9742309
1268,1.9908276,0.19221894,1.9658364
1269,1.990251,0.19044918,1.9734864
1270,1.9922314,0.19386141,1.9724431
1271,1.9914025,0.18847504,1.974539
1272,1.9899372,0.18454634,1.980761
1273,1.9907881,0.1859791,1.9808731
1274,1.9933511,0.18578543,1.990639
1275,1.9885287,0.1841416,1.98774
1276,1.9863099,0.1825385,1.9806192
1277,1.9869931,0.18694031,1.9745944
1278,1.9876024,0.18598229,1.978819
1279,1.9909201,0.18758138,1.9911216
1280,1.9888946,0.18718122,1.9881461
1281,1.9909835,0.18629698,1.9934431
1282,1.9915762,0.18717106,1.9907861
1283,1.9878012,0.1864105,1.989935
1284,1.9863688,0.18809071,1.9846803
1285,1.9847249,0.19047467,1.9839861
1286,1.9879668,0.1883845,1.9871677
1287,1.9872695,0.18621252,1.9892143
1288,1.9839991,0.18628375,1.9859293
1289,1.9831759,0.1891049,1.9825877
1290,1.9808238,0.18449135,1.9810277
1291,1.9814093,0.18959944,1.981815
1292,1.9819045,0.1868377,1.9843113
1293,1.975887,0.18627426,1.9786417
1294,1.9741063,0.18324299,1.9811221
1295,1.9736447,0.18575548,1.9781716
1296,1.973557,0.18960905,1.9757147
1297,1.9699432,0.1857068,1.9745104
1298,1.9664841,0.1901162,1.970343
1299,1.9664136,0.18970183,1.972423
